AuftragID;Anlagedatum;Gestartetam;Wunschtermin;Priorität;Beendetam;BusinessUnitID;VeranlasendeAbteilungID;AuftragsgrundID;Wertigkeit;Dringlichkeit;MarktsegmentID;WiederholauftragJa/Nein;UrsprungfürWiederholung;AusführendeAbteilungID;KundeID;AnzahlSchichten;InBearbeitungab;Eingeplantam;WarteaufRückmeldungab;WarteaufMaterialab;WarteaufVorlageab;VerwendungID;Bearbeitungszeit;Termintreue
46746;30.09.2022;06.10.2022;21.10.2022;6;06.10.2022;3;none;15;8;8;37;1;45706;344;08.02.1928;1;06.10.2022;04.10.2022;none;none;none;1;6;nein
46753;30.09.2022;07.10.2022;21.10.2022;6;08.10.2022;3;none;15;8;8;37;1;45708;344;08.02.1928;1;07.10.2022;04.10.2022;none;none;none;1;8;nein
47172;11.10.2022;24.10.2022;01.11.2022;6;03.11.2022;3;none;15;8;8;37;0;none;344;23.08.1913;2;24.10.2022;21.10.2022;none;none;none;1;23;ja
50133;20.12.2022;06.01.2023;11.01.2023;2;06.01.2023;3;1787;15;4;4;37;0;none;344;22.01.1966;1;06.01.2023;29.12.2022;none;none;none;1;17;nein
50663;11.01.2023;12.01.2023;02.02.2023;2;13.01.2023;3;349;15;4;4;37;0;none;344;none;1;12.01.2023;11.01.2023;none;none;none;2;2;nein
50736;12.01.2023;19.01.2023;17.02.2023;2;23.01.2023;3;349;15;4;4;37;0;none;344;none;01.01.1900;19.01.2023;19.01.2023;17.01.2023;17.01.2023;none;2;11;nein
52430;15.02.2023;20.02.2023;09.03.2023;2;20.02.2023;3;none;49;4;4;37;0;none;344;none;1;20.02.2023;16.02.2023;none;none;none;2;5;nein
52292;13.02.2023;15.02.2023;07.03.2023;2;24.02.2023;3;1787;15;4;4;37;1;50133;344;22.01.1966;1;20.02.2023;15.02.2023;none;15.02.2023;none;1;11;nein
54901;04.04.2023;19.04.2023;26.04.2023;3;19.04.2023;3;1783;15;8;4;37;0;none;344;13.04.1910;01.01.1900;19.04.2023;17.04.2023;12.04.2023;none;none;2;15;nein
54775;31.03.2023;20.04.2023;24.04.2023;3;20.04.2023;3;1783;15;8;4;37;0;none;344;13.04.1910;01.01.1900;20.04.2023;17.04.2023;12.04.2023;none;none;2;20;nein
54782;31.03.2023;12.04.2023;24.04.2023;3;24.04.2023;3;1783;15;8;4;37;0;none;344;13.04.1910;1;12.04.2023;12.04.2023;none;none;none;2;24;ja
55122;11.04.2023;24.04.2023;03.05.2023;6;27.04.2023;3;1783;15;8;8;37;0;none;344;13.05.2353;1;24.04.2023;24.04.2023;none;18.04.2023;none;2;16;nein
54897;04.04.2023;26.04.2023;26.04.2023;3;02.05.2023;3;1783;15;8;4;37;0;none;344;13.04.1910;01.01.1900;26.04.2023;18.04.2023;12.04.2023;none;none;2;28;ja
54899;04.04.2023;26.04.2023;26.04.2023;3;02.05.2023;3;1783;15;8;4;37;0;none;344;13.04.1910;01.01.1900;26.04.2023;18.04.2023;12.04.2023;none;none;2;28;ja
54907;04.04.2023;26.04.2023;26.04.2023;3;02.05.2023;3;1783;15;8;4;37;0;none;344;13.04.1910;01.01.1900;26.04.2023;18.04.2023;12.04.2023;none;none;2;28;ja
56098;02.05.2023;10.05.2023;24.05.2023;2;10.05.2023;3;1783;15;4;4;37;0;none;344;13.04.1910;1;10.05.2023;05.05.2023;none;none;none;2;8;nein
56095;02.05.2023;10.05.2023;24.05.2023;2;11.05.2023;3;1783;15;4;4;37;0;none;344;13.04.1910;1;10.05.2023;05.05.2023;none;none;none;2;9;nein
57069;22.05.2023;31.05.2023;13.06.2023;6;31.05.2023;3;349;15;8;8;37;0;none;344;none;1;31.05.2023;22.05.2023;none;none;none;2;9;nein
57066;22.05.2023;30.05.2023;13.06.2023;6;31.05.2023;3;349;15;8;8;37;0;none;344;none;1;30.05.2023;22.05.2023;none;none;none;2;9;nein
57065;22.05.2023;30.05.2023;13.06.2023;6;31.05.2023;3;349;15;8;8;37;0;none;344;none;1;30.05.2023;22.05.2023;none;none;none;2;9;nein
57068;22.05.2023;30.05.2023;13.06.2023;6;01.06.2023;3;349;15;8;8;37;0;none;344;none;1;30.05.2023;22.05.2023;none;none;none;2;10;nein
57070;22.05.2023;02.06.2023;13.06.2023;6;05.06.2023;3;349;15;8;8;37;0;none;344;none;1;02.06.2023;01.06.2023;none;none;none;2;14;nein
57125;23.05.2023;06.06.2023;14.06.2023;2;06.06.2023;3;349;15;4;4;37;0;none;344;none;1;06.06.2023;01.06.2023;none;none;none;2;14;nein
57457;30.05.2023;08.06.2023;21.06.2023;6;14.06.2023;3;1783;15;8;8;37;0;none;344;19.10.1912;1;08.06.2023;06.06.2023;none;none;none;1;15;nein
57456;30.05.2023;08.06.2023;21.06.2023;6;14.06.2023;3;1783;15;8;8;37;0;none;344;19.10.1912;1;08.06.2023;06.06.2023;none;none;none;1;15;nein
57450;30.05.2023;14.06.2023;03.07.2023;6;16.06.2023;3;1783;15;8;8;37;0;none;344;19.10.1912;01.01.1900;14.06.2023;13.06.2023;06.06.2023;none;none;1;17;nein
57453;30.05.2023;14.06.2023;21.06.2023;6;16.06.2023;3;1783;15;8;8;37;0;none;344;19.10.1912;1;14.06.2023;13.06.2023;none;none;none;1;17;nein
57459;30.05.2023;14.06.2023;21.06.2023;6;22.06.2023;3;1783;15;8;8;37;0;none;344;19.10.1912;1;14.06.2023;14.06.2023;none;none;none;1;23;ja
57458;30.05.2023;14.06.2023;21.06.2023;6;23.06.2023;3;1783;15;8;8;37;0;none;344;19.10.1912;1;14.06.2023;14.06.2023;none;none;none;1;24;ja
58017;12.06.2023;21.06.2023;04.07.2023;3;23.06.2023;3;1783;15;8;4;37;1;54896;344;13.04.1910;01.01.1900;21.06.2023;20.06.2023;20.06.2023;none;none;2;11;nein
57461;30.05.2023;21.06.2023;21.06.2023;6;23.06.2023;3;1783;15;8;8;37;0;none;344;19.10.1912;1;21.06.2023;15.06.2023;none;none;none;1;24;ja
57460;30.05.2023;21.06.2023;21.06.2023;6;26.06.2023;3;1783;15;8;8;37;0;none;344;19.10.1912;1;21.06.2023;15.06.2023;none;none;none;1;27;ja
57880;08.06.2023;21.06.2023;30.06.2023;2;26.06.2023;3;349;15;4;4;37;0;none;344;none;1;21.06.2023;19.06.2023;none;none;none;2;18;nein
54900;04.04.2023;22.06.2023;04.07.2023;3;27.06.2023;3;1783;15;8;4;37;0;none;344;13.04.1910;01.01.1900;22.06.2023;22.06.2023;20.06.2023;21.06.2023;none;2;84;nein
54898;04.04.2023;22.06.2023;04.07.2023;3;27.06.2023;3;1783;15;8;4;37;0;none;344;13.04.1910;01.01.1900;22.06.2023;22.06.2023;20.06.2023;20.06.2023;none;2;84;nein
56097;02.05.2023;27.06.2023;04.07.2023;2;28.06.2023;3;1783;15;4;4;37;0;none;344;13.04.1910;01.01.1900;27.06.2023;23.06.2023;20.06.2023;none;none;2;57;nein
56103;02.05.2023;27.06.2023;04.07.2023;3;28.06.2023;3;1783;15;8;4;37;0;none;344;13.04.1910;01.01.1900;27.06.2023;23.06.2023;20.06.2023;none;none;2;57;nein
54776;31.03.2023;27.06.2023;04.07.2023;3;28.06.2023;3;1783;15;8;4;37;0;none;344;13.04.1910;01.01.1900;27.06.2023;23.06.2023;20.06.2023;none;none;2;89;nein
54909;04.04.2023;30.06.2023;04.07.2023;3;30.06.2023;3;1783;15;8;4;37;0;none;344;13.04.1910;01.01.1900;30.06.2023;23.06.2023;20.06.2023;none;none;2;87;nein
54902;04.04.2023;30.06.2023;04.07.2023;3;03.07.2023;3;1783;15;8;4;37;0;none;344;13.04.1910;01.01.1900;30.06.2023;23.06.2023;20.06.2023;none;none;2;90;nein
59340;07.07.2023;10.07.2023;31.07.2023;3;11.07.2023;3;1779;15;8;4;37;1;54909;344;13.04.1910;1;10.07.2023;07.07.2023;none;none;none;2;4;nein
58625;23.06.2023;07.07.2023;17.07.2023;2;12.07.2023;3;349;15;4;4;37;0;none;344;none;1;07.07.2023;06.07.2023;none;none;none;2;19;nein
59341;07.07.2023;10.07.2023;31.07.2023;3;13.07.2023;3;1779;15;8;4;37;1;58017;344;13.04.1910;1;10.07.2023;07.07.2023;none;none;none;2;6;nein
59896;19.07.2023;25.07.2023;10.08.2023;2;25.07.2023;3;344;15;4;4;37;0;none;344;none;1;25.07.2023;19.07.2023;none;none;none;2;6;nein
60032;21.07.2023;28.07.2023;14.08.2023;2;01.08.2023;3;1783;15;4;4;37;0;none;344;12.05.1903;1;28.07.2023;27.07.2023;none;none;none;1;11;nein
61269;17.08.2023;23.08.2023;12.09.2023;6;04.09.2023;3;349;15;8;8;37;0;none;344;none;1;23.08.2023;22.08.2023;none;none;none;2;18;nein
61866;31.08.2023;05.09.2023;22.09.2023;4;07.09.2023;3;1783;15;4;8;37;0;none;344;03.04.2006;1;05.09.2023;04.09.2023;none;none;none;1;7;nein
62162;08.09.2023;11.09.2023;02.10.2023;4;11.09.2023;3;1783;15;4;8;37;0;none;344;13.04.1910;1;11.09.2023;08.09.2023;none;none;none;2;3;nein
62154;08.09.2023;11.09.2023;02.10.2023;4;11.09.2023;3;1783;15;4;8;37;0;none;344;13.04.1910;1;11.09.2023;08.09.2023;none;none;none;2;3;nein
62159;08.09.2023;12.09.2023;02.10.2023;4;12.09.2023;3;1783;15;4;8;37;0;none;344;13.04.1910;1;12.09.2023;08.09.2023;none;none;none;2;4;nein
61715;29.08.2023;05.09.2023;27.09.2023;2;18.09.2023;3;1783;15;4;4;37;0;none;344;13.04.1910;01.01.1900;05.09.2023;04.09.2023;04.09.2023;none;none;2;20;nein
63029;27.09.2023;29.09.2023;19.10.2023;4;29.09.2023;3;1783;15;4;8;37;1;62162;344;13.04.1910;1;29.09.2023;29.09.2023;none;none;none;2;2;nein
63031;27.09.2023;04.10.2023;19.10.2023;2;05.10.2023;3;1783;15;4;4;37;0;none;344;13.04.1910;1;04.10.2023;04.10.2023;none;none;none;2;8;nein
63425;09.10.2023;11.10.2023;01.11.2023;6;11.10.2023;3;349;15;8;8;37;0;none;344;none;1;11.10.2023;09.10.2023;none;none;none;2;2;nein
63636;12.10.2023;20.10.2023;06.11.2023;3;24.10.2023;3;349;15;8;4;37;0;none;344;13.04.1910;1;20.10.2023;19.10.2023;none;none;none;2;12;nein
63730;16.10.2023;25.10.2023;08.11.2023;6;01.11.2023;3;349;15;8;8;37;0;none;344;none;1;25.10.2023;23.10.2023;none;none;none;2;16;nein
63728;16.10.2023;25.10.2023;08.11.2023;6;01.11.2023;3;349;15;8;8;37;0;none;344;none;1;25.10.2023;23.10.2023;none;none;none;2;16;nein
63733;16.10.2023;02.11.2023;08.11.2023;6;03.11.2023;3;349;15;8;8;37;0;none;344;none;1;02.11.2023;01.11.2023;none;none;none;2;18;nein
63739;16.10.2023;06.11.2023;08.11.2023;6;06.11.2023;3;349;15;8;8;37;0;none;344;none;1;06.11.2023;02.11.2023;none;none;none;2;21;nein
63738;16.10.2023;06.11.2023;08.11.2023;6;06.11.2023;3;349;15;8;8;37;0;none;344;none;1;06.11.2023;02.11.2023;none;none;none;2;21;nein
63736;16.10.2023;28.11.2023;08.11.2023;6;29.11.2023;3;349;15;8;8;37;0;none;344;none;1;28.11.2023;28.11.2023;none;08.11.2023;none;2;44;ja
63737;16.10.2023;28.11.2023;08.11.2023;6;29.11.2023;3;349;15;8;8;37;0;none;344;none;1;28.11.2023;28.11.2023;none;08.11.2023;none;2;44;ja
72097;08.04.2024;11.04.2024;30.04.2024;6;16.04.2024;3;1783;15;8;8;37;0;none;344;23.05.1901;1;11.04.2024;11.04.2024;none;none;none;1;8;nein
72354;11.04.2024;15.04.2024;06.05.2024;6;23.04.2024;3;1783;15;8;8;37;0;none;344;03.01.1938;01.01.1900;23.04.2024;12.04.2024;12.04.2024;none;none;1;12;nein
73769;13.05.2024;15.05.2024;06.06.2024;6;28.05.2024;3;1783;15;8;8;37;1;72097;344;23.05.1901;1;15.05.2024;14.05.2024;none;none;none;1;15;nein
74864;03.06.2024;10.06.2024;25.06.2024;6;12.06.2024;3;1783;15;8;8;37;1;72353;344;03.01.1938;1;10.06.2024;03.06.2024;none;none;none;1;9;nein
78364;02.08.2024;05.08.2024;26.08.2024;2;07.08.2024;3;1787;15;4;4;37;0;none;344;15.11.1901;1;05.08.2024;05.08.2024;none;none;none;1;5;nein
81867;09.10.2024;17.10.2024;04.11.2024;2;23.10.2024;3;1783;15;4;4;37;0;none;344;08.02.1928;1;17.10.2024;11.10.2024;none;none;none;1;14;nein
83527;08.11.2024;08.11.2024;06.12.2024;2;08.11.2024;3;1783;15;4;4;37;1;81867;344;08.02.1928;1;08.11.2024;08.11.2024;none;none;none;1;0;nein
84490;25.11.2024;25.11.2024;17.12.2024;6;27.11.2024;3;1783;15;8;8;37;0;none;344;21.10.1910;1;25.11.2024;25.11.2024;none;none;none;1;2;nein
84312;21.11.2024;26.11.2024;13.12.2024;6;27.11.2024;3;1783;15;8;8;37;0;none;344;23.05.1901;1;26.11.2024;26.11.2024;none;25.11.2024;none;1;6;nein
40846;06.05.2022;12.05.2022;12.05.2022;2;18.05.2022;3;none;15;4;4;35;0;none;344;27.02.1953;02.01.1900;12.05.2022;09.05.2022;06.05.2022;none;none;1;12;ja
43706;18.07.2022;01.08.2022;08.08.2022;4;02.08.2022;3;1787;15;4;8;35;0;none;345;30.12.2112;2;01.08.2022;01.08.2022;none;none;none;1;15;nein
18966;07.12.2020;04.01.2021;08.01.2021;2;07.01.2021;3;none;49;4;4;35;0;none;344;15.10.1928;02.01.1900;04.01.2021;04.01.2021;08.12.2020;none;none;2;31;nein
18982;07.12.2020;04.01.2021;08.01.2021;4;08.01.2021;3;none;15;4;8;35;0;none;344;18.09.2297;02.01.1900;04.01.2021;04.01.2021;08.12.2020;none;none;1;32;ja
21972;22.02.2021;01.03.2021;05.03.2021;2;01.03.2021;3;none;15;4;4;35;0;15724;344;11.09.1911;2;01.03.2021;23.02.2021;none;none;none;1;7;nein
23250;23.03.2021;26.03.2021;02.04.2021;2;29.03.2021;3;none;15;4;4;35;0;21972;344;11.09.1911;2;26.03.2021;23.03.2021;none;none;none;1;6;nein
28640;28.07.2021;04.08.2021;08.10.2021;4;04.08.2021;3;1787;15;4;8;35;0;none;344;15.12.2324;2;04.08.2021;02.08.2021;none;none;none;1;7;nein
29989;30.08.2021;30.08.2021;17.09.2021;2;02.09.2021;3;1787;15;4;4;35;0;none;344;11.09.1911;2;30.08.2021;30.08.2021;none;none;none;1;3;nein
29733;23.08.2021;30.08.2021;06.09.2021;2;02.09.2021;3;1787;15;4;4;35;0;none;344;11.09.1911;2;30.08.2021;26.08.2021;none;none;none;1;10;nein
29732;23.08.2021;30.08.2021;02.09.2021;4;02.09.2021;3;1787;15;4;8;35;0;none;344;11.09.1911;2;30.08.2021;26.08.2021;none;none;none;1;10;ja
29731;23.08.2021;30.08.2021;01.09.2021;4;02.09.2021;3;1787;15;4;8;35;0;none;344;11.09.1911;2;30.08.2021;26.08.2021;none;none;none;1;10;ja
30417;07.09.2021;15.09.2021;02.11.2021;2;15.09.2021;3;1787;49;4;4;35;0;none;344;30.12.2112;2;15.09.2021;07.09.2021;none;none;none;1;8;nein
31942;07.10.2021;18.10.2021;22.10.2021;2;18.10.2021;3;1787;15;4;4;35;0;none;344;none;1;18.10.2021;18.10.2021;none;none;none;2;11;nein
41998;07.06.2022;10.06.2022;13.06.2022;2;17.06.2022;3;1787;15;4;4;35;0;none;344;24.01.1900;2;10.06.2022;08.06.2022;none;none;none;1;10;ja
62082;07.09.2023;22.09.2023;29.09.2023;6;11.10.2023;3;349;15;8;8;32;0;none;344;none;1;22.09.2023;07.09.2023;none;none;none;2;34;ja
67670;15.01.2024;18.01.2024;07.02.2024;2;22.01.2024;3;349;49;4;4;32;0;none;344;21.09.2027;1;18.01.2024;16.01.2024;none;none;none;2;7;nein
33104;01.11.2021;15.11.2021;18.11.2021;2;02.12.2021;3;349;15;4;4;32;0;none;344;none;1;15.11.2021;12.11.2021;none;none;none;2;31;ja
60724;04.08.2023;04.08.2023;28.08.2023;6;08.08.2023;3;349;15;8;8;32;0;none;344;none;1;04.08.2023;04.08.2023;none;none;none;2;4;nein
32228;13.10.2021;05.11.2021;25.11.2021;4;05.11.2021;1;338;15;4;8;30;0;none;345;17.06.1951;01.01.1900;05.11.2021;05.11.2021;15.10.2021;none;none;1;23;nein
32703;21.10.2021;14.12.2021;19.11.2021;6;17.03.2022;1;359;15;8;8;30;1;32003;345;none;2;14.12.2021;01.11.2021;none;none;none;2;147;ja
33194;02.11.2021;04.11.2021;23.11.2021;6;04.11.2021;1;338;15;8;8;30;0;none;345;17.06.1951;1;04.11.2021;03.11.2021;none;none;none;2;2;nein
35596;04.01.2022;10.03.2022;24.01.2022;3;26.04.2022;1;340;15;8;4;30;0;35551;345;22.01.1958;2;10.03.2022;02.02.2022;none;none;none;1;112;ja
37144;09.02.2022;10.03.2022;01.03.2022;4;11.07.2022;1;340;15;4;8;30;0;34954;345;none;02.01.1900;11.07.2022;03.03.2022;24.05.2022;none;none;1;152;ja
37218;10.02.2022;04.03.2022;02.03.2022;4;14.03.2022;1;337;15;4;8;30;1;37082;345;10.01.2113;02.01.1900;04.03.2022;02.03.2022;17.02.2022;none;none;1;32;ja
37362;15.02.2022;25.02.2022;07.03.2022;6;25.02.2022;1;338;15;8;8;30;0;37361;345;20.10.1902;3;25.02.2022;17.02.2022;none;none;none;1;10;nein
37834;25.02.2022;25.02.2022;17.03.2022;6;25.02.2022;1;345;15;8;8;30;1;37358;345;20.10.1902;1;25.02.2022;25.02.2022;none;none;none;1;0;nein
37835;25.02.2022;25.02.2022;17.03.2022;6;25.02.2022;1;345;15;8;8;30;1;37362;345;20.10.1902;3;25.02.2022;25.02.2022;none;none;none;1;0;nein
38296;08.03.2022;08.03.2022;28.03.2022;4;08.03.2022;1;338;15;4;8;30;1;23197;345;none;1;08.03.2022;08.03.2022;none;none;none;1;0;nein
38393;09.03.2022;10.03.2022;29.03.2022;2;10.03.2022;1;338;15;4;4;30;1;35989;345;20.10.1902;2;10.03.2022;09.03.2022;none;none;none;1;1;nein
38394;09.03.2022;10.03.2022;29.03.2022;2;10.03.2022;1;338;15;4;4;30;1;38393;345;20.10.1902;2;10.03.2022;09.03.2022;none;none;none;1;1;nein
38395;09.03.2022;10.03.2022;29.03.2022;2;10.03.2022;1;338;15;4;4;30;1;38393;345;20.10.1902;2;10.03.2022;09.03.2022;none;none;none;1;1;nein
38594;15.03.2022;21.03.2022;04.04.2022;6;24.03.2022;1;338;15;8;8;30;0;none;345;28.11.1901;1;21.03.2022;15.03.2022;none;none;none;1;9;nein
39253;29.03.2022;10.05.2022;18.04.2022;2;12.05.2022;1;337;15;4;4;30;1;36705;345;none;2;10.05.2022;29.04.2022;none;none;none;1;44;ja
39279;29.03.2022;11.04.2022;18.04.2022;3;25.04.2022;1;338;15;8;4;30;0;none;345;none;1;11.04.2022;08.04.2022;none;none;none;1;27;ja
39280;29.03.2022;27.04.2022;18.04.2022;3;29.04.2022;1;338;15;8;4;30;0;none;345;none;2;27.04.2022;26.04.2022;none;none;none;1;31;ja
39281;29.03.2022;06.05.2022;18.04.2022;3;06.05.2022;1;338;15;8;4;30;0;none;345;none;2;06.05.2022;29.04.2022;none;none;none;1;38;ja
39283;29.03.2022;06.05.2022;18.04.2022;3;06.05.2022;1;338;15;8;4;30;0;none;345;none;2;06.05.2022;29.04.2022;none;none;none;1;38;ja
39285;29.03.2022;27.04.2022;18.04.2022;3;29.04.2022;1;338;15;8;4;30;0;none;345;none;3;27.04.2022;26.04.2022;none;none;none;1;31;ja
39562;05.04.2022;12.05.2022;01.06.2022;4;16.09.2022;1;338;15;4;8;30;0;none;345;04.02.1907;02.01.1900;16.09.2022;11.05.2022;24.05.2022;11.07.2022;none;1;164;ja
40379;27.04.2022;27.04.2022;none;3;29.04.2022;1;345;15;8;4;30;1;39280;345;none;2;27.04.2022;27.04.2022;none;none;none;1;2;nein
40380;27.04.2022;27.04.2022;none;3;29.04.2022;1;345;15;8;4;30;1;39285;345;none;3;27.04.2022;27.04.2022;none;none;none;1;2;nein
40956;10.05.2022;10.05.2022;none;2;12.05.2022;1;345;15;4;4;30;1;39253;345;none;2;10.05.2022;10.05.2022;none;none;none;1;2;nein
40986;10.05.2022;16.05.2022;30.05.2022;3;16.05.2022;1;338;15;8;4;30;0;none;345;20.10.1902;3;16.05.2022;12.05.2022;none;none;none;1;6;nein
41121;12.05.2022;13.06.2022;01.07.2022;6;14.06.2022;1;338;15;8;8;30;0;none;345;17.06.1951;01.01.1900;13.06.2022;13.06.2022;16.05.2022;none;none;2;33;nein
41127;12.05.2022;22.07.2022;01.06.2022;2;22.07.2022;1;337;15;4;4;30;0;none;345;none;2;22.07.2022;23.06.2022;none;none;none;2;71;ja
42257;14.06.2022;22.06.2022;04.07.2022;3;20.07.2022;1;339;54;8;4;30;0;none;345;20.10.1902;2;22.06.2022;16.06.2022;none;none;none;1;36;ja
42292;15.06.2022;18.07.2022;19.07.2022;2;22.07.2022;1;338;15;4;4;30;0;none;345;20.10.1902;3;18.07.2022;15.07.2022;none;none;none;1;37;ja
42520;21.06.2022;none;11.07.2022;2;04.11.2022;1;340;15;4;4;30;0;none;345;22.01.1958;2;none;29.06.2022;none;none;none;1;136;ja
42586;22.06.2022;24.06.2022;12.07.2022;6;01.07.2022;1;338;15;8;8;30;1;13397;345;none;3;24.06.2022;24.06.2022;none;none;none;1;9;nein
43320;11.07.2022;11.07.2022;17.11.2022;4;26.10.2022;1;338;15;4;8;30;1;37144;345;none;2;11.07.2022;11.07.2022;none;none;none;1;107;nein
43626;15.07.2022;15.07.2022;none;6;15.07.2022;1;none;15;8;8;30;1;27768;345;10.08.1932;2;15.07.2022;15.07.2022;none;none;none;1;0;nein
46432;26.09.2022;11.11.2022;17.10.2022;2;14.11.2022;1;338;15;4;4;30;0;none;345;none;1;11.11.2022;07.11.2022;none;none;none;2;49;ja
46844;05.10.2022;12.12.2022;26.11.2022;6;28.02.2023;1;359;15;8;8;30;1;43837;345;none;3;12.12.2022;06.10.2022;none;none;none;1;146;ja
46944;06.10.2022;10.10.2022;27.10.2022;4;12.10.2022;1;339;15;4;8;30;0;none;345;20.10.1902;3;10.10.2022;10.10.2022;none;none;none;1;6;nein
46991;07.10.2022;01.11.2022;04.11.2022;3;28.11.2022;1;338;15;8;4;30;1;37899;345;17.06.1951;2;01.11.2022;28.10.2022;none;none;none;2;52;ja
47214;12.10.2022;12.10.2022;02.11.2022;4;12.10.2022;1;345;15;4;8;30;1;46944;345;20.10.1902;3;12.10.2022;12.10.2022;none;none;none;1;0;nein
47293;13.10.2022;14.10.2022;30.11.2022;6;16.11.2022;1;338;15;8;8;30;1;43626;345;10.08.1932;2;14.10.2022;13.10.2022;none;none;none;1;34;nein
47529;19.10.2022;15.11.2022;10.12.2022;6;09.02.2023;1;359;15;8;8;30;0;none;345;none;2;09.02.2023;14.11.2022;none;none;none;3;113;ja
47722;25.10.2022;26.10.2022;11.12.2022;6;26.10.2022;1;none;15;8;8;30;1;42586;345;none;2;26.10.2022;25.10.2022;none;none;none;1;1;nein
47768;26.10.2022;27.10.2022;17.11.2022;6;04.11.2022;1;338;15;8;8;30;1;43320;345;18.09.1902;2;27.10.2022;26.10.2022;none;none;none;1;9;nein
48247;08.11.2022;30.01.2023;30.11.2022;3;20.09.2023;1;338;15;8;4;30;0;none;344;04.08.2321;01.01.1900;20.09.2023;30.01.2023;19.12.2022;04.01.2023;none;1;316;ja
48526;14.11.2022;01.12.2022;06.12.2022;6;03.12.2022;1;338;15;8;8;30;0;none;345;17.06.1951;01.01.1900;01.12.2022;30.11.2022;14.11.2022;none;none;1;19;nein
48519;14.11.2022;14.02.2023;28.02.2023;2;17.02.2023;1;385;15;4;4;30;0;none;345;02.01.1914;1;14.02.2023;01.02.2023;none;none;none;1;95;nein
48529;14.11.2022;14.02.2023;28.02.2023;2;17.02.2023;1;385;15;4;4;30;0;none;345;none;1;14.02.2023;01.02.2023;none;none;none;1;95;nein
48531;14.11.2022;20.12.2022;06.12.2022;6;20.12.2022;1;338;15;8;8;30;0;none;345;17.06.1951;2;20.12.2022;16.12.2022;none;none;none;1;36;ja
48533;14.11.2022;14.02.2023;28.02.2023;2;21.02.2023;1;385;15;4;4;30;0;none;345;02.01.1914;1;14.02.2023;01.02.2023;none;none;none;1;99;nein
48534;14.11.2022;27.02.2023;28.02.2023;2;27.02.2023;1;385;15;4;4;30;0;none;345;02.01.1914;2;27.02.2023;01.02.2023;none;none;none;1;105;nein
48535;14.11.2022;23.02.2023;28.02.2023;2;27.02.2023;1;385;15;4;4;30;0;none;345;02.01.1914;2;23.02.2023;01.02.2023;none;none;none;1;105;nein
48539;14.11.2022;23.02.2023;28.02.2023;2;06.03.2023;1;385;15;4;4;30;0;none;345;02.01.1914;2;23.02.2023;01.02.2023;none;none;none;1;112;ja
48547;14.11.2022;01.12.2022;06.12.2022;2;27.02.2023;1;339;15;4;4;30;0;none;345;none;02.01.1900;01.12.2022;28.11.2022;21.11.2022;none;none;1;105;ja
48677;16.11.2022;23.11.2022;08.12.2022;6;25.11.2022;1;340;15;8;8;30;0;none;345;none;1;25.11.2022;17.11.2022;none;none;none;1;9;nein
49011;24.11.2022;09.12.2022;02.12.2022;4;09.12.2022;1;337;15;4;8;30;1;47729;345;28.02.2016;3;09.12.2022;25.11.2022;none;none;none;1;15;ja
49156;28.11.2022;03.12.2022;20.12.2022;4;03.12.2022;1;339;15;4;8;30;0;none;345;none;1;03.12.2022;02.12.2022;none;none;none;1;5;nein
49385;01.12.2022;02.12.2022;23.12.2022;2;03.12.2022;1;337;54;4;4;30;0;none;345;28.11.2326;1;02.12.2022;01.12.2022;none;none;none;2;2;nein
49747;08.12.2022;20.12.2022;14.12.2022;6;20.12.2022;1;338;15;8;8;30;1;48526;345;17.06.1951;1;20.12.2022;09.12.2022;none;none;none;1;12;ja
49998;15.12.2022;20.12.2022;06.01.2023;6;20.12.2022;1;none;15;8;8;30;1;48526;345;17.06.1951;1;20.12.2022;16.12.2022;none;none;none;1;5;nein
50659;11.01.2023;12.01.2023;09.02.2023;6;12.01.2023;1;338;15;8;8;30;1;37760;345;none;1;12.01.2023;11.01.2023;none;none;none;1;1;nein
50865;13.01.2023;07.02.2023;06.02.2023;2;09.02.2023;1;340;15;4;4;30;0;none;345;none;2;07.02.2023;16.01.2023;none;none;none;1;27;ja
51193;19.01.2023;27.02.2023;20.03.2023;4;09.03.2023;1;340;15;4;8;30;0;none;345;24.03.2210;02.01.1900;27.02.2023;24.02.2023;22.02.2023;none;none;1;49;nein
51999;06.02.2023;13.02.2023;21.03.2023;2;27.03.2023;1;340;15;4;4;30;0;none;345;30.12.1909;1;13.02.2023;13.02.2023;none;none;none;2;49;ja
52554;17.02.2023;22.03.2023;24.03.2023;2;29.03.2023;1;338;15;4;4;30;0;none;345;none;1;22.03.2023;22.03.2023;none;none;none;1;40;ja
53023;01.03.2023;02.03.2023;26.04.2023;6;27.04.2023;1;345;15;8;8;30;1;43320;345;none;2;02.03.2023;01.03.2023;none;none;none;1;57;ja
53858;16.03.2023;27.03.2023;27.04.2023;6;27.04.2023;1;340;15;8;8;30;0;none;345;24.03.2210;2;27.04.2023;20.03.2023;none;none;none;1;42;ja
54720;30.03.2023;04.04.2023;28.04.2023;2;04.04.2023;1;385;15;4;4;30;0;none;345;02.01.1914;2;04.04.2023;03.04.2023;none;none;none;1;5;nein
54721;30.03.2023;04.04.2023;28.04.2023;2;04.04.2023;1;385;15;4;4;30;0;none;345;02.01.1914;2;04.04.2023;03.04.2023;none;none;none;1;5;nein
