OrderID;OrderDate;StartDate;DesiredDate;Priority;FinishtDate;InitiatingBusinessUnit;InitiatingDepartment;OrderReason;IndustrySegment;Reorder;SupportDepartment;InProcessSince;UsageCategory;ProcessTime;DeliveryPerformance;Backlog
30093;31.08.2021;01.09.2021;06.09.2021;3;01.09.2021;3;none;15;7;0;157;01.09.2021;1;1;0;57
30094;31.08.2021;01.09.2021;06.09.2021;3;01.09.2021;3;none;15;7;0;157;01.09.2021;1;1;0;57
30095;31.08.2021;01.09.2021;06.09.2021;3;01.09.2021;3;none;15;7;0;157;01.09.2021;1;1;0;57
62229;11.09.2023;11.09.2023;26.09.2023;2;12.09.2023;3;1776;15;3;1;158;11.09.2023;1;1;0;52
31235;23.09.2021;24.09.2021;29.09.2021;3;24.09.2021;3;none;15;7;0;157;24.09.2021;1;1;0;57
31295;23.09.2021;24.09.2021;30.09.2021;6;24.09.2021;3;none;15;7;0;157;24.09.2021;1;1;0;57
31244;23.09.2021;24.09.2021;29.09.2021;3;24.09.2021;3;none;15;7;0;157;24.09.2021;1;1;0;57
30844;16.09.2021;16.09.2021;24.09.2021;4;17.09.2021;2;343;15;23;0;157;16.09.2021;1;1;0;56
81848;09.10.2024;10.10.2024;04.11.2024;2;10.10.2024;2;314;15;9;0;158;10.10.2024;1;1;0;52
81849;09.10.2024;10.10.2024;04.11.2024;2;10.10.2024;2;314;15;9;0;158;10.10.2024;1;1;0;52
81850;09.10.2024;10.10.2024;04.11.2024;2;10.10.2024;2;314;15;9;0;158;10.10.2024;1;1;0;52
30911;16.09.2021;17.09.2021;23.09.2021;3;17.09.2021;3;none;15;7;0;157;17.09.2021;1;1;0;56
30915;16.09.2021;17.09.2021;23.09.2021;3;17.09.2021;3;none;15;7;0;157;17.09.2021;1;1;0;56
30918;16.09.2021;17.09.2021;23.09.2021;3;17.09.2021;3;none;15;7;0;157;17.09.2021;1;1;0;56
30868;16.09.2021;17.09.2021;22.09.2021;3;17.09.2021;3;none;15;7;0;157;17.09.2021;1;1;0;56
30910;16.09.2021;17.09.2021;23.09.2021;3;17.09.2021;3;none;15;7;0;157;17.09.2021;1;1;0;56
30864;16.09.2021;17.09.2021;22.09.2021;3;17.09.2021;3;none;15;7;0;157;17.09.2021;1;1;0;56
30914;16.09.2021;17.09.2021;23.09.2021;3;17.09.2021;3;none;15;7;0;157;17.09.2021;1;1;0;56
30912;16.09.2021;17.09.2021;23.09.2021;3;17.09.2021;3;none;15;7;0;157;17.09.2021;1;1;0;56
30913;16.09.2021;17.09.2021;23.09.2021;3;17.09.2021;3;none;15;7;0;157;17.09.2021;1;1;0;56
30867;16.09.2021;17.09.2021;22.09.2021;3;17.09.2021;3;none;15;7;0;157;17.09.2021;1;1;0;56
30916;16.09.2021;17.09.2021;23.09.2021;3;17.09.2021;3;none;15;7;0;157;17.09.2021;1;1;0;56
30917;16.09.2021;17.09.2021;23.09.2021;3;17.09.2021;3;none;15;7;0;157;17.09.2021;1;1;0;56
30866;16.09.2021;17.09.2021;22.09.2021;3;17.09.2021;3;none;15;7;0;157;17.09.2021;1;1;0;56
30906;16.09.2021;17.09.2021;23.09.2021;3;17.09.2021;3;none;15;7;0;157;17.09.2021;1;1;0;56
60660;03.08.2023;04.08.2023;25.08.2023;6;04.08.2023;2;343;15;23;0;157;04.08.2023;1;1;0;55
78192;31.07.2024;01.08.2024;22.08.2024;4;01.08.2024;3;350;15;7;0;157;01.08.2024;1;1;0;55
44938;18.08.2022;18.08.2022;08.09.2022;2;19.08.2022;1;345;15;30;1;158;18.08.2022;1;1;0;51
27275;28.06.2021;28.06.2021;02.07.2021;4;29.06.2021;2;360;15;23;0;157;28.06.2021;2;1;0;53
41584;24.05.2022;25.05.2022;none;6;25.05.2022;3;none;15;7;0;157;25.05.2022;3;1;0;53
41582;24.05.2022;25.05.2022;none;3;25.05.2022;3;none;15;7;0;157;25.05.2022;3;1;0;53
26805;15.06.2021;16.06.2021;28.06.2021;6;16.06.2021;3;none;15;11;1;158;16.06.2021;1;1;0;50
26804;15.06.2021;16.06.2021;28.06.2021;6;16.06.2021;3;none;15;11;1;158;16.06.2021;1;1;0;50
36195;19.01.2022;20.01.2022;08.02.2022;6;20.01.2022;1;338;15;29;0;158;20.01.2022;1;1;0;50
44410;04.08.2022;05.08.2022;25.08.2022;6;05.08.2022;1;337;15;29;1;158;05.08.2022;1;1;0;50
44380;04.08.2022;05.08.2022;25.08.2022;6;05.08.2022;1;337;15;29;1;158;05.08.2022;1;1;0;50
44378;04.08.2022;05.08.2022;25.08.2022;6;05.08.2022;1;337;15;29;1;158;05.08.2022;1;1;0;50
44379;04.08.2022;05.08.2022;25.08.2022;6;05.08.2022;1;337;15;29;1;158;05.08.2022;1;1;0;50
57714;05.06.2023;06.06.2023;27.06.2023;6;06.06.2023;2;345;15;23;1;158;06.06.2023;1;1;0;50
57715;05.06.2023;06.06.2023;27.06.2023;6;06.06.2023;2;345;15;23;1;158;06.06.2023;1;1;0;50
73931;15.05.2024;15.05.2024;07.06.2024;6;16.05.2024;3;345;15;12;1;158;15.05.2024;1;1;0;50
73988;16.05.2024;17.05.2024;10.06.2024;2;17.05.2024;2;306;15;1;0;158;17.05.2024;1;1;0;50
58528;22.06.2023;22.06.2023;14.07.2023;4;23.06.2023;3;1771;15;8;0;157;22.06.2023;2;1;0;53
58525;22.06.2023;22.06.2023;14.07.2023;2;23.06.2023;2;306;15;1;0;157;22.06.2023;1;1;0;53
46293;22.09.2022;23.09.2022;13.10.2022;2;23.09.2022;3;none;49;15;0;157;23.09.2022;2;1;0;52
48520;14.11.2022;14.11.2022;31.12.2022;6;15.11.2022;1;338;15;29;1;158;14.11.2022;1;1;0;48
48521;14.11.2022;14.11.2022;31.12.2022;6;15.11.2022;1;338;15;29;1;158;14.11.2022;1;1;0;48
48523;14.11.2022;14.11.2022;31.12.2022;6;15.11.2022;1;338;15;29;1;158;14.11.2022;1;1;0;48
48524;14.11.2022;14.11.2022;31.12.2022;6;15.11.2022;1;338;15;29;1;158;14.11.2022;1;1;0;48
48525;14.11.2022;14.11.2022;31.12.2022;6;15.11.2022;1;338;15;29;1;158;14.11.2022;1;1;0;48
60101;24.07.2023;25.07.2023;22.08.2023;2;25.07.2023;3;1769;15;7;0;157;25.07.2023;1;1;0;52
55947;26.04.2023;27.04.2023;19.05.2023;6;27.04.2023;1;345;15;30;1;158;27.04.2023;1;1;0;48
55932;26.04.2023;27.04.2023;19.05.2023;6;27.04.2023;1;345;15;30;1;158;27.04.2023;1;1;0;48
55945;26.04.2023;27.04.2023;18.05.2023;6;27.04.2023;3;345;15;11;1;158;27.04.2023;1;1;0;48
55946;26.04.2023;27.04.2023;18.05.2023;6;27.04.2023;3;345;15;11;1;158;27.04.2023;1;1;0;48
51889;02.02.2023;02.02.2023;27.02.2023;2;03.02.2023;3;350;15;7;1;157;02.02.2023;2;1;0;51
46521;28.09.2022;28.09.2022;19.10.2022;6;29.09.2022;2;none;15;1;0;157;28.09.2022;1;1;0;50
46522;28.09.2022;28.09.2022;19.10.2022;6;29.09.2022;2;none;15;1;0;157;28.09.2022;1;1;0;50
44726;11.08.2022;12.08.2022;30.09.2022;4;12.08.2022;1;337;15;29;1;158;12.08.2022;1;1;0;47
44728;11.08.2022;12.08.2022;30.09.2022;4;12.08.2022;1;337;15;29;1;158;12.08.2022;1;1;0;47
45645;06.09.2022;07.09.2022;27.09.2022;4;07.09.2022;1;345;15;29;1;158;07.09.2022;1;1;0;47
51583;26.01.2023;26.01.2023;17.02.2023;2;27.01.2023;3;none;49;46;1;157;26.01.2023;2;1;0;50
53353;07.03.2023;08.03.2023;15.03.2023;6;08.03.2023;3;1769;15;7;0;157;08.03.2023;1;1;0;50
59048;03.07.2023;03.07.2023;25.07.2023;2;04.07.2023;3;1784;15;11;1;157;03.07.2023;1;1;0;50
60198;25.07.2023;26.07.2023;16.08.2023;6;26.07.2023;3;1769;15;7;0;157;26.07.2023;1;1;0;50
70889;12.03.2024;12.03.2024;05.04.2024;2;13.03.2024;1;338;15;29;1;157;12.03.2024;1;1;0;50
82074;14.10.2024;14.10.2024;07.11.2024;4;15.10.2024;1;345;15;29;1;158;14.10.2024;1;1;0;47
26485;08.06.2021;09.06.2021;21.06.2021;2;09.06.2021;2;345;15;24;1;158;09.06.2021;1;1;0;46
26486;08.06.2021;09.06.2021;21.06.2021;2;09.06.2021;2;345;15;24;1;158;09.06.2021;1;1;0;46
45418;31.08.2022;31.08.2022;09.10.2022;6;01.09.2022;1;338;15;29;1;158;31.08.2022;1;1;0;46
45420;31.08.2022;31.08.2022;09.10.2022;6;01.09.2022;1;338;15;29;1;158;31.08.2022;1;1;0;46
50659;11.01.2023;12.01.2023;09.02.2023;6;12.01.2023;1;338;15;30;1;158;12.01.2023;1;1;0;46
50704;11.01.2023;12.01.2023;10.03.2023;2;12.01.2023;1;338;15;29;1;158;12.01.2023;1;1;0;46
50693;11.01.2023;12.01.2023;02.02.2023;6;12.01.2023;1;337;15;29;1;158;12.01.2023;1;1;0;46
50698;11.01.2023;12.01.2023;02.02.2023;6;12.01.2023;1;337;15;29;1;158;12.01.2023;1;1;0;46
50695;11.01.2023;12.01.2023;02.02.2023;6;12.01.2023;1;337;15;29;1;158;12.01.2023;1;1;0;46
50699;11.01.2023;12.01.2023;02.02.2023;6;12.01.2023;1;337;15;29;1;158;12.01.2023;1;1;0;46
55455;18.04.2023;19.04.2023;10.05.2023;4;19.04.2023;1;345;15;29;1;158;19.04.2023;1;1;0;46
57765;06.06.2023;06.06.2023;28.06.2023;6;07.06.2023;1;339;15;29;1;158;06.06.2023;1;1;0;46
74058;17.05.2024;18.05.2024;11.06.2024;6;18.05.2024;3;350;15;8;0;157;18.05.2024;2;1;0;49
46253;21.09.2022;22.09.2022;12.10.2022;4;22.09.2022;1;338;15;29;1;158;22.09.2022;1;1;0;45
46825;04.10.2022;05.10.2022;25.10.2022;2;05.10.2022;1;345;15;29;1;158;05.10.2022;1;1;0;45
50788;12.01.2023;13.01.2023;03.02.2023;2;13.01.2023;1;338;15;29;1;158;13.01.2023;1;1;0;45
50789;12.01.2023;13.01.2023;03.02.2023;2;13.01.2023;1;338;15;29;1;158;13.01.2023;1;1;0;45
57311;25.05.2023;26.05.2023;16.06.2023;6;26.05.2023;2;345;15;23;1;158;26.05.2023;1;1;0;45
57312;25.05.2023;26.05.2023;16.06.2023;6;26.05.2023;2;345;15;23;1;158;26.05.2023;1;1;0;45
57313;25.05.2023;26.05.2023;16.06.2023;6;26.05.2023;2;345;15;23;1;158;26.05.2023;1;1;0;45
57314;25.05.2023;26.05.2023;16.06.2023;6;26.05.2023;2;345;15;23;1;158;26.05.2023;1;1;0;45
57315;25.05.2023;26.05.2023;16.06.2023;6;26.05.2023;2;345;15;23;1;158;26.05.2023;1;1;0;45
27011;21.06.2021;22.06.2021;28.06.2021;2;22.06.2021;2;none;15;1;1;157;22.06.2021;1;1;0;47
60891;09.08.2023;10.08.2023;31.08.2023;4;10.08.2023;3;350;15;7;0;157;10.08.2023;1;1;0;47
60948;09.08.2023;10.08.2023;31.08.2023;6;10.08.2023;3;350;15;7;0;157;10.08.2023;1;1;0;47
45997;15.09.2022;15.09.2022;07.10.2022;6;16.09.2022;1;337;15;29;1;158;15.09.2022;1;1;0;43
30365;06.09.2021;06.09.2021;10.09.2021;3;07.09.2021;3;none;15;7;0;157;06.09.2021;1;1;0;46
30789;15.09.2021;15.09.2021;21.09.2021;6;16.09.2021;2;343;15;23;1;157;15.09.2021;1;1;0;46
39919;12.04.2022;13.04.2022;18.04.2022;2;13.04.2022;2;343;15;23;0;157;13.04.2022;1;1;0;46
58221;15.06.2023;16.06.2023;11.07.2023;6;16.06.2023;1;345;15;30;1;158;16.06.2023;1;1;0;43
70416;04.03.2024;05.03.2024;12.03.2024;6;05.03.2024;3;1769;15;7;0;157;05.03.2024;2;1;0;46
30430;07.09.2021;08.09.2021;13.09.2021;3;08.09.2021;3;none;15;7;0;157;08.09.2021;1;1;0;45
30442;07.09.2021;08.09.2021;13.09.2021;3;08.09.2021;3;none;15;7;0;157;08.09.2021;1;1;0;45
30450;07.09.2021;08.09.2021;13.09.2021;3;08.09.2021;3;none;15;7;0;157;08.09.2021;1;1;0;45
28333;21.07.2021;21.07.2021;11.08.2021;6;22.07.2021;1;345;15;29;1;158;21.07.2021;1;1;0;41
45474;01.09.2022;02.09.2022;22.09.2022;6;02.09.2022;1;345;15;29;1;158;02.09.2022;1;1;0;41
25346;11.05.2021;12.05.2021;31.05.2021;4;12.05.2021;1;345;15;29;1;158;12.05.2021;1;1;0;40
25306;11.05.2021;12.05.2021;31.05.2021;2;12.05.2021;1;345;15;29;1;158;12.05.2021;2;1;0;40
25309;11.05.2021;12.05.2021;31.05.2021;2;12.05.2021;1;345;15;29;1;158;12.05.2021;2;1;0;40
79566;27.08.2024;28.08.2024;04.09.2024;6;28.08.2024;2;1764;15;24;0;157;28.08.2024;1;1;0;45
27675;06.07.2021;07.07.2021;04.08.2021;6;07.07.2021;1;338;15;30;1;158;07.07.2021;1;1;0;40
27676;06.07.2021;07.07.2021;26.07.2021;6;07.07.2021;1;338;15;30;1;158;07.07.2021;1;1;0;40
27677;06.07.2021;07.07.2021;26.07.2021;6;07.07.2021;1;338;15;30;1;158;07.07.2021;1;1;0;40
57215;24.05.2023;25.05.2023;15.06.2023;6;25.05.2023;2;345;15;23;1;158;25.05.2023;1;1;0;40
43864;21.07.2022;22.07.2022;12.08.2022;6;22.07.2022;1;345;15;30;1;158;22.07.2022;1;1;0;39
43865;21.07.2022;22.07.2022;12.08.2022;6;22.07.2022;1;345;15;30;1;158;22.07.2022;1;1;0;39
27354;29.06.2021;29.06.2021;20.07.2021;2;30.06.2021;1;345;15;29;1;158;29.06.2021;1;1;0;38
70072;26.02.2024;27.02.2024;19.03.2024;6;27.02.2024;3;1769;15;7;0;157;27.02.2024;1;1;0;44
52343;14.02.2023;14.02.2023;22.02.2023;6;15.02.2023;2;none;15;1;0;157;14.02.2023;1;1;0;43
40984;10.05.2022;11.05.2022;none;6;11.05.2022;2;345;15;23;1;158;11.05.2022;1;1;0;38
40985;10.05.2022;11.05.2022;none;6;11.05.2022;2;345;15;23;1;158;11.05.2022;1;1;0;38
56555;10.05.2023;10.05.2023;01.06.2023;6;11.05.2023;1;338;15;30;0;158;10.05.2023;1;1;0;38
20487;21.01.2021;22.01.2021;11.02.2021;6;22.01.2021;1;338;15;29;1;158;22.01.2021;1;1;0;37
74270;22.05.2024;23.05.2024;13.06.2024;2;23.05.2024;2;306;15;1;0;157;23.05.2024;1;1;0;43
30646;13.09.2021;14.09.2021;17.09.2021;3;14.09.2021;3;none;15;7;0;157;14.09.2021;1;1;0;42
42517;21.06.2022;22.06.2022;27.06.2022;6;22.06.2022;3;none;15;7;0;157;22.06.2022;2;1;0;42
56175;03.05.2023;04.05.2023;25.05.2023;6;04.05.2023;1;338;15;29;1;158;04.05.2023;1;1;0;37
59843;19.07.2023;20.07.2023;10.08.2023;2;20.07.2023;1;345;15;30;1;158;20.07.2023;1;1;0;37
25142;06.05.2021;06.05.2021;28.05.2021;4;07.05.2021;1;338;15;29;1;158;06.05.2021;1;1;0;36
25143;06.05.2021;06.05.2021;28.05.2021;4;07.05.2021;1;338;15;29;1;158;06.05.2021;1;1;0;36
25144;06.05.2021;07.05.2021;26.05.2021;2;07.05.2021;1;338;15;29;1;158;07.05.2021;1;1;0;36
68932;06.02.2024;06.02.2024;28.02.2024;6;07.02.2024;3;350;15;7;0;157;06.02.2024;2;1;0;42
37292;14.02.2022;15.02.2022;25.02.2022;6;15.02.2022;2;345;15;24;1;158;15.02.2022;1;1;0;36
20918;02.02.2021;02.02.2021;23.02.2021;6;03.02.2021;1;337;49;30;0;158;02.02.2021;1;1;0;35
37432;16.02.2022;16.02.2022;08.03.2022;6;17.02.2022;1;345;15;29;1;158;16.02.2022;1;1;0;35
55718;24.04.2023;25.04.2023;16.05.2023;6;25.04.2023;3;350;15;7;0;157;25.04.2023;2;1;0;41
55722;24.04.2023;25.04.2023;16.05.2023;6;25.04.2023;3;350;15;7;0;157;25.04.2023;2;1;0;41
55724;24.04.2023;25.04.2023;16.05.2023;6;25.04.2023;3;350;15;7;0;157;25.04.2023;1;1;0;41
40098;19.04.2022;19.04.2022;03.05.2022;2;20.04.2022;1;338;15;29;1;157;19.04.2022;1;1;0;40
56255;04.05.2023;05.05.2023;26.05.2023;6;05.05.2023;2;343;15;23;1;158;05.05.2023;1;1;0;35
56257;04.05.2023;05.05.2023;26.05.2023;6;05.05.2023;2;343;15;23;1;158;05.05.2023;1;1;0;35
23637;30.03.2021;30.03.2021;12.04.2021;2;31.03.2021;3;none;15;1;1;158;30.03.2021;1;1;0;34
24244;15.04.2021;16.04.2021;20.08.2021;6;16.04.2021;1;338;15;29;0;158;16.04.2021;1;1;0;34
24349;19.04.2021;20.04.2021;10.05.2021;2;20.04.2021;1;385;15;29;1;158;20.04.2021;1;1;0;34
73868;14.05.2024;15.05.2024;23.05.2024;6;15.05.2024;3;1769;15;7;1;157;15.05.2024;1;1;0;40
27134;23.06.2021;23.06.2021;13.07.2021;6;24.06.2021;1;none;15;29;1;158;23.06.2021;1;1;0;34
41257;17.05.2022;17.05.2022;27.05.2022;2;18.05.2022;3;none;15;1;0;157;17.05.2022;2;1;0;39
30469;07.09.2021;08.09.2021;28.09.2021;2;08.09.2021;1;338;15;29;0;158;08.09.2021;1;1;0;34
30486;08.09.2021;09.09.2021;28.09.2021;6;09.09.2021;1;338;15;30;1;158;09.09.2021;1;1;0;34
30487;08.09.2021;09.09.2021;28.09.2021;6;09.09.2021;1;338;15;30;1;158;09.09.2021;1;1;0;34
30488;08.09.2021;09.09.2021;28.09.2021;6;09.09.2021;1;338;15;30;1;158;09.09.2021;1;1;0;34
43802;21.07.2022;22.07.2022;12.08.2022;4;22.07.2022;3;none;15;7;0;157;22.07.2022;2;1;0;39
38102;03.03.2022;03.03.2022;23.03.2022;3;04.03.2022;1;338;15;29;1;158;03.03.2022;1;1;0;34
52866;27.02.2023;28.02.2023;21.03.2023;6;28.02.2023;1;345;15;29;1;158;28.02.2023;1;1;0;34
52867;27.02.2023;28.02.2023;21.03.2023;6;28.02.2023;1;345;15;29;1;158;28.02.2023;1;1;0;34
54559;28.03.2023;29.03.2023;19.04.2023;2;29.03.2023;1;339;15;29;1;158;29.03.2023;1;1;0;34
65884;29.11.2023;30.11.2023;07.12.2023;6;30.11.2023;3;350;15;7;0;157;30.11.2023;2;1;0;39
65885;29.11.2023;30.11.2023;07.12.2023;6;30.11.2023;3;350;15;7;0;157;30.11.2023;2;1;0;39
20109;14.01.2021;15.01.2021;27.01.2021;2;15.01.2021;3;none;15;9;1;158;15.01.2021;1;1;0;33
20111;14.01.2021;15.01.2021;27.01.2021;2;15.01.2021;3;none;15;9;1;158;15.01.2021;1;1;0;33
69695;20.02.2024;21.02.2024;28.02.2024;4;21.02.2024;3;1781;15;18;0;157;21.02.2024;1;1;0;39
41378;19.05.2022;19.05.2022;none;2;20.05.2022;2;343;15;23;0;157;19.05.2022;1;1;0;38
52624;20.02.2023;21.02.2023;28.02.2023;2;21.02.2023;2;343;15;23;1;157;21.02.2023;1;1;0;38
38393;09.03.2022;10.03.2022;29.03.2022;2;10.03.2022;1;338;15;30;1;158;10.03.2022;1;1;0;33
38394;09.03.2022;10.03.2022;29.03.2022;2;10.03.2022;1;338;15;30;1;158;10.03.2022;1;1;0;33
38395;09.03.2022;10.03.2022;29.03.2022;2;10.03.2022;1;338;15;30;1;158;10.03.2022;1;1;0;33
38399;09.03.2022;10.03.2022;29.03.2022;4;10.03.2022;1;337;15;29;1;158;10.03.2022;1;1;0;33
73904;15.05.2024;15.05.2024;07.06.2024;6;16.05.2024;3;1786;15;12;1;157;15.05.2024;1;1;0;38
81191;25.09.2024;26.09.2024;21.10.2024;4;26.09.2024;1;338;15;29;1;157;26.09.2024;1;1;0;38
30564;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
30565;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
30566;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
30567;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
30573;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
30560;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
30561;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
30562;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
30569;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
30563;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
30568;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
30574;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
30571;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
21022;04.02.2021;05.02.2021;25.02.2021;4;05.02.2021;1;337;15;30;1;158;05.02.2021;1;1;0;32
21023;04.02.2021;05.02.2021;24.02.2021;4;05.02.2021;1;337;15;30;1;158;05.02.2021;1;1;0;32
30575;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
21025;04.02.2021;05.02.2021;24.02.2021;4;05.02.2021;1;337;15;30;1;158;05.02.2021;1;1;0;32
21026;04.02.2021;05.02.2021;24.02.2021;4;05.02.2021;1;337;15;30;1;158;05.02.2021;1;1;0;32
30570;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
30572;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
30576;09.09.2021;10.09.2021;16.09.2021;3;10.09.2021;3;none;15;7;0;157;10.09.2021;1;1;0;37
43750;19.07.2022;20.07.2022;12.08.2022;2;20.07.2022;2;344;15;23;1;157;20.07.2022;1;1;0;37
23988;12.04.2021;13.04.2021;30.04.2021;6;13.04.2021;1;345;15;29;1;158;13.04.2021;1;1;0;32
24391;20.04.2021;21.04.2021;14.06.2021;6;21.04.2021;1;339;15;29;1;158;21.04.2021;1;1;0;32
24405;20.04.2021;20.04.2021;13.05.2021;6;21.04.2021;3;345;15;11;1;158;20.04.2021;1;1;0;32
24771;28.04.2021;29.04.2021;18.05.2021;4;29.04.2021;1;338;15;29;0;158;29.04.2021;1;1;0;32
65436;21.11.2023;22.11.2023;13.12.2023;2;22.11.2023;2;306;15;1;0;157;22.11.2023;2;1;0;37
29828;25.08.2021;26.08.2021;15.09.2021;3;26.08.2021;1;340;15;29;1;158;26.08.2021;1;1;0;32
29904;26.08.2021;27.08.2021;17.09.2021;3;27.08.2021;1;337;15;29;1;158;27.08.2021;1;1;0;32
29902;26.08.2021;27.08.2021;17.09.2021;3;27.08.2021;1;337;15;29;1;158;27.08.2021;1;1;0;32
72151;08.04.2024;09.04.2024;30.04.2024;3;09.04.2024;2;342;15;24;1;157;09.04.2024;1;1;0;37
38042;02.03.2022;02.03.2022;22.03.2022;4;03.03.2022;1;338;15;29;1;158;02.03.2022;1;1;0;32
69050;08.02.2024;09.02.2024;16.02.2024;6;09.02.2024;3;1769;15;7;0;157;09.02.2024;1;1;0;36
54045;20.03.2023;21.03.2023;11.04.2023;6;21.03.2023;1;345;15;30;1;158;21.03.2023;1;1;0;32
56691;11.05.2023;12.05.2023;02.06.2023;6;12.05.2023;1;338;15;29;1;158;12.05.2023;1;1;0;32
21704;16.02.2021;17.02.2021;01.03.2021;2;17.02.2021;3;345;15;11;1;158;17.02.2021;1;1;0;31
29166;09.08.2021;10.08.2021;30.08.2021;6;10.08.2021;1;337;15;29;1;158;10.08.2021;1;1;0;31
29231;10.08.2021;11.08.2021;30.08.2021;3;11.08.2021;1;345;15;29;1;158;11.08.2021;1;1;0;31
29232;10.08.2021;11.08.2021;30.08.2021;3;11.08.2021;1;345;15;29;1;158;11.08.2021;1;1;0;31
80303;10.09.2024;11.09.2024;18.09.2024;4;11.09.2024;2;343;15;23;0;157;11.09.2024;1;1;0;35
37774;24.02.2022;24.02.2022;16.03.2022;4;25.02.2022;1;338;15;29;1;158;24.02.2022;1;1;0;31
82185;15.10.2024;16.10.2024;24.10.2024;2;16.10.2024;2;1764;15;23;0;157;16.10.2024;1;1;0;35
37775;24.02.2022;24.02.2022;16.03.2022;4;25.02.2022;1;338;15;29;1;158;24.02.2022;1;1;0;31
37776;24.02.2022;24.02.2022;16.03.2022;4;25.02.2022;1;338;15;29;1;158;24.02.2022;1;1;0;31
44514;08.08.2022;08.08.2022;15.08.2022;6;09.08.2022;2;343;15;24;0;157;08.08.2022;1;1;0;34
44510;08.08.2022;08.08.2022;15.08.2022;6;09.08.2022;2;343;15;24;0;157;08.08.2022;1;1;0;34
44693;11.08.2022;12.08.2022;01.09.2022;6;12.08.2022;3;none;15;7;0;157;12.08.2022;2;1;0;34
72472;15.04.2024;15.04.2024;08.05.2024;2;16.04.2024;2;306;15;1;1;157;15.04.2024;1;1;0;34
81473;30.09.2024;01.10.2024;24.10.2024;6;01.10.2024;3;1774;15;4;0;157;01.10.2024;1;1;0;34
81771;08.10.2024;08.10.2024;10.10.2024;6;09.10.2024;2;314;15;9;0;157;08.10.2024;1;1;0;34
21512;11.02.2021;12.02.2021;24.02.2021;6;12.02.2021;2;345;15;24;1;158;12.02.2021;1;1;0;30
22151;25.02.2021;26.02.2021;17.03.2021;6;26.02.2021;1;345;15;29;1;158;26.02.2021;1;1;0;30
52714;22.02.2023;23.02.2023;22.03.2023;2;23.02.2023;3;1774;15;4;0;157;23.02.2023;1;1;0;33
72618;17.04.2024;18.04.2024;17.05.2024;6;18.04.2024;1;338;15;29;0;157;18.04.2024;1;1;0;33
73079;25.04.2024;26.04.2024;24.05.2024;4;26.04.2024;3;1769;15;7;1;157;26.04.2024;1;1;0;33
23901;08.04.2021;08.04.2021;28.04.2021;2;09.04.2021;1;337;15;29;1;158;08.04.2021;1;1;0;29
65094;15.11.2023;15.11.2023;07.12.2023;2;16.11.2023;2;343;15;23;0;157;15.11.2023;1;1;0;32
38347;08.03.2022;09.03.2022;28.03.2022;3;09.03.2022;1;338;15;29;1;158;09.03.2022;1;1;0;29
53468;09.03.2023;10.03.2023;07.04.2023;2;10.03.2023;1;338;15;30;0;158;10.03.2023;1;1;0;29
83783;12.11.2024;13.11.2024;04.12.2024;4;13.11.2024;1;345;15;29;1;158;13.11.2024;1;1;0;29
73389;02.05.2024;03.05.2024;29.05.2024;2;03.05.2024;1;338;15;29;1;157;03.05.2024;3;1;0;31
73371;02.05.2024;03.05.2024;29.05.2024;2;03.05.2024;3;1771;15;8;0;157;03.05.2024;1;1;0;31
80396;11.09.2024;12.09.2024;07.10.2024;2;12.09.2024;3;350;15;8;0;157;12.09.2024;3;1;0;31
22465;04.03.2021;05.03.2021;21.10.2021;2;05.03.2021;3;345;49;11;1;158;05.03.2021;1;1;0;27
51001;17.01.2023;17.01.2023;10.02.2023;2;18.01.2023;2;none;15;1;0;157;17.01.2023;1;1;0;28
